date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:28:59	439286/439286	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:26:47%20GMT	https://www.haravan.com/blogs/tin-tuc/kredivo-bat-tay-cung-haravan-giup-tang-30-doanh-so-cho-nha-ban-hang-nho-giai-phap-mua-truoc-tra-sau	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/kredivo-bat-tay-cung-haravan-giup-tang-30-doanh-so-cho-nha-ban-hang-nho-giai-phap-mua-truoc-tra-sau.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:00	132791/132791	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:26:38%20GMT	http://file.hstatic.net/1000001117/article/sn8t-1200x628-432022_f213299dae654a8f81f8a400f3ea621a_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/sn8t-1200x628-432022_f213299dae654a8f81f8a400f3ea621a_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:04	15780/15780	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Nov%202025%2007:26:56%20GMT	http://file.hstatic.net/1000001117/article/210222-1200x628-meta_178c0a42e64e4395b4e024eb1b7a1ce0_large.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/210222-1200x628-meta_178c0a42e64e4395b4e024eb1b7a1ce0_large.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:04	29387/29387	---M--	200	added ('OK')	image/jpeg	etag:%22642a53791d1e263e98d8d2fb84947c0a%22	https://file.hstatic.net/1000001117/article/kredivo_haravan_ce9b245bc96d4b9fa6ba680329002191.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/kredivo_haravan_ce9b245bc96d4b9fa6ba680329002191.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:04	350373/350373	---M--	200	added ('OK')	image/png	etag:%222bd30c075dd8f70d324beb2cb49a063c%22	https://file.hstatic.net/1000001117/article/sn8t-1200x628-432022_f213299dae654a8f81f8a400f3ea621a.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/sn8t-1200x628-432022_f213299dae654a8f81f8a400f3ea621a.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:04	437284/437284	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:26:55%20GMT	https://www.haravan.com/blogs/tin-tuc/haravan-vinh-du-la-mot-trong-cac-doi-tac-kinh-doanh-cua-meta-2022	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/haravan-vinh-du-la-mot-trong-cac-doi-tac-kinh-doanh-cua-meta-2022.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:05	51195/51195	---M--	200	added ('OK')	image/jpeg	etag:%22a8ba0433f7b8906e1d5ddb4da0c74f77%22	https://file.hstatic.net/1000001117/article/210222-1200x628-meta_178c0a42e64e4395b4e024eb1b7a1ce0.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/210222-1200x628-meta_178c0a42e64e4395b4e024eb1b7a1ce0.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:10	29897/29897	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Nov%202025%2007:27:00%20GMT	http://file.hstatic.net/1000001117/article/220921-24-1200x628__4__5723344d93e7442a9eb2ff3cc2e3198f_large.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/220921-24-1200x628__4__5723344d93e7442a9eb2ff3cc2e3198f_large.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:12	19680/19680	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Nov%202025%2007:27:05%20GMT	http://file.hstatic.net/1000001117/article/hrv-1200-628_c9968eb0546b4f679c831b284808b09f_large.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/hrv-1200-628_c9968eb0546b4f679c831b284808b09f_large.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:13	438503/438503	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:27:00%20GMT	https://www.haravan.com/blogs/tin-tuc/nhan-hoan-tien-ngay-5-600-000-vnd-khi-khoi-tao-chien-dich-quang-cao-google-voi-haravan	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/nhan-hoan-tien-ngay-5-600-000-vnd-khi-khoi-tao-chien-dich-quang-cao-google-voi-haravan.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:13	114614/114614	---M--	200	added ('OK')	image/jpeg	etag:%227f59974abcdb19efdb83f3c1288767c7%22	https://file.hstatic.net/1000001117/article/220921-24-1200x628__4__5723344d93e7442a9eb2ff3cc2e3198f.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/220921-24-1200x628__4__5723344d93e7442a9eb2ff3cc2e3198f.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:14	436980/436980	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:27:03%20GMT	https://www.haravan.com/blogs/tin-tuc/haravan-vinh-du-duoc-tiep-tuc-la-doi-tac-google-xuat-sac-nam-2022-tai-viet-nam	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/haravan-vinh-du-duoc-tiep-tuc-la-doi-tac-google-xuat-sac-nam-2022-tai-viet-nam.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:14	63964/63964	---M--	200	added ('OK')	image/jpeg	etag:%22b92c4e95483b26f02e797210a8459c58%22	https://file.hstatic.net/1000001117/article/hrv-1200-628_c9968eb0546b4f679c831b284808b09f.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/hrv-1200-628_c9968eb0546b4f679c831b284808b09f.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:29	433397/433397	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:27:09%20GMT	https://www.haravan.com/blogs/tin-tuc/thu-chuc-tet-va-thong-bao-lich-nghi-tet-nham-dan-2022	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/thu-chuc-tet-va-thong-bao-lich-nghi-tet-nham-dan-2022.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:30	440791/440791	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:27:12%20GMT	https://www.haravan.com/blogs/tin-tuc/haravan-va-techcombank-hop-tac-ra-mat-giai-phap-vay-von-nhanh-khong-the-chap	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/haravan-va-techcombank-hop-tac-ra-mat-giai-phap-vay-von-nhanh-khong-the-chap.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:38	198261/198261	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:27:09%20GMT	http://file.hstatic.net/1000001117/article/250122-tet-1200x630_29129e848f244aaaa2d266336e583d6e_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/250122-tet-1200x630_29129e848f244aaaa2d266336e583d6e_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:48	133543/133543	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:27:25%20GMT	http://file.hstatic.net/1000001117/article/facebook_1200x628_98ad15ce64e5473b880b0c0307887072_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/facebook_1200x628_98ad15ce64e5473b880b0c0307887072_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:29:56	432302/432302	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:27:34%20GMT	https://www.haravan.com/blogs/tin-tuc/chuc-mung-nam-moi-2022	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/chuc-mung-nam-moi-2022.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:10	180474/180474	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:27:44%20GMT	http://file.hstatic.net/1000001117/article/banner_1200x630_311221_bf7d2c3330de462abf9de7b6920d62c4_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/banner_1200x630_311221_bf7d2c3330de462abf9de7b6920d62c4_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:10	491804/491804	---M--	200	added ('OK')	image/png	etag:%222b8e8ea694dce7cfe58c966ac13bc8fe%22	https://file.hstatic.net/1000001117/article/facebook_1200x628_98ad15ce64e5473b880b0c0307887072.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/facebook_1200x628_98ad15ce64e5473b880b0c0307887072.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:10	951227/951227	---M--	200	added ('OK')	image/png	etag:%22b0e68ca02b9152a023c8891aaf31fe54%22	https://file.hstatic.net/1000001117/article/250122-tet-1200x630_29129e848f244aaaa2d266336e583d6e.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/250122-tet-1200x630_29129e848f244aaaa2d266336e583d6e.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:24	110515/110515	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:28:06%20GMT	http://file.hstatic.net/1000001117/article/haravan-kbank-1200x628__1__82c362539e5442f7a6f4cb4304a0e034_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/haravan-kbank-1200x628__1__82c362539e5442f7a6f4cb4304a0e034_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:25	441540/441540	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:28:05%20GMT	https://www.haravan.com/blogs/tin-tuc/giai-phap-vay-kinh-doanh-nhanh-chong-haravan-finance-lai-suat-uu-dai-voi-doi-tac-kbank	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/giai-phap-vay-kinh-doanh-nhanh-chong-haravan-finance-lai-suat-uu-dai-voi-doi-tac-kbank.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:25	841880/841880	---M--	200	added ('OK')	image/png	etag:%2238c9f7f5af73a721d725a01d1f468ff7%22	https://file.hstatic.net/1000001117/article/banner_1200x630_311221_bf7d2c3330de462abf9de7b6920d62c4.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/banner_1200x630_311221_bf7d2c3330de462abf9de7b6920d62c4.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:25	339666/339666	---M--	200	added ('OK')	image/png	etag:%22a355682398bb9ed540a46647cb6fe1ce%22	https://file.hstatic.net/1000001117/article/haravan-kbank-1200x628__1__82c362539e5442f7a6f4cb4304a0e034.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/haravan-kbank-1200x628__1__82c362539e5442f7a6f4cb4304a0e034.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:39	440022/440022	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:28:20%20GMT	https://www.haravan.com/blogs/tin-tuc/ra-mat-giai-phap-vay-kinh-doanh-nhanh-haravan-finance-ho-tro-nguon-tai-chinh-cho-khach-hang-haravan	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/ra-mat-giai-phap-vay-kinh-doanh-nhanh-haravan-finance-ho-tro-nguon-tai-chinh-cho-khach-hang-haravan.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:39	117859/117859	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:28:20%20GMT	http://file.hstatic.net/1000001117/article/1200x628__1__903cedce79ba474da1d90bb7876584d2_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/1200x628__1__903cedce79ba474da1d90bb7876584d2_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:47	434338/434338	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:28:23%20GMT	https://www.haravan.com/blogs/tin-tuc/ket-noi-grab-moca-tren-haravan-co-hoi-nhan-ngay-iphone-13-pro-max-cu	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/ket-noi-grab-moca-tren-haravan-co-hoi-nhan-ngay-iphone-13-pro-max-cu.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:53	120905/120905	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:28:34%20GMT	http://file.hstatic.net/1000001117/article/trung-ip13-hrv-moca-120x6280-13122021_3919ab71db9540fc80699755cdc85a1a_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/trung-ip13-hrv-moca-120x6280-13122021_3919ab71db9540fc80699755cdc85a1a_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:53	464002/464002	---M--	200	added ('OK')	image/png	etag:%22ed23ffad2549081cc7f440ea0e080536%22	https://file.hstatic.net/1000001117/article/1200x628__1__903cedce79ba474da1d90bb7876584d2.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/1200x628__1__903cedce79ba474da1d90bb7876584d2.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:54	463447/463447	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:28:43%20GMT	https://www.haravan.com/blogs/tin-tuc?page=1	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc2679.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:54	412477/412477	---M--	200	added ('OK')	image/png	etag:%220d3555a932f668bc95204829ebe165b6%22	https://file.hstatic.net/1000001117/article/trung-ip13-hrv-moca-120x6280-13122021_3919ab71db9540fc80699755cdc85a1a.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/trung-ip13-hrv-moca-120x6280-13122021_3919ab71db9540fc80699755cdc85a1a.png	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:30:58	461714/461714	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:28:50%20GMT	https://www.haravan.com/blogs/tin-tuc?page=4	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tucfdb0.html	(from https://www.haravan.com/blogs/tin-tuc?page=2)
14:31:03	26929/26929	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Nov%202025%2007:28:54%20GMT	http://file.hstatic.net/1000001117/article/291121-socical2-1200x628_d445b5f4c2414870b9559d51ed1039b1_large.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/291121-socical2-1200x628_d445b5f4c2414870b9559d51ed1039b1_large.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:06	435555/435555	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:28:52%20GMT	https://www.haravan.com/blogs/tin-tuc/moi-ra-mat-ung-dung-chat-chot-don-moi-luc-moi-noi-harasocial	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/moi-ra-mat-ung-dung-chat-chot-don-moi-luc-moi-noi-harasocial.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:13	422143/422143	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:28:55%20GMT	https://www.haravan.com/blogs/tin-tuc/ree-pay-hop-tac-cung-haravan-ra-mat-giai-phap-thanh-toan-mua-truoc-tra-sau	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/ree-pay-hop-tac-cung-haravan-ra-mat-giai-phap-thanh-toan-mua-truoc-tra-sau.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:13	97080/97080	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:28:58%20GMT	http://file.hstatic.net/1000001117/article/pay-hop-tac-cung-haravan-ra-mat-giai-phap-thanh-toan-mua-truoc-tra-sau_d6dd00baec6f472d8854cfb7323e3992_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/pay-hop-tac-cung-haravan-ra-mat-giai-phap-thanh-toan-mua-truoc-tra-sau_d6dd00baec6f472d8854cfb7323e3992_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:13	335554/335554	---M--	200	added ('OK')	image/png	etag:%223c9c4c4ebbc693c00eed05e682d9c73c%22	https://file.hstatic.net/1000001117/article/pay-hop-tac-cung-haravan-ra-mat-giai-phap-thanh-toan-mua-truoc-tra-sau_d6dd00baec6f472d8854cfb7323e3992.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/pay-hop-tac-cung-haravan-ra-mat-giai-phap-thanh-toan-mua-truoc-tra-sau_d6dd00baec6f472d8854cfb7323e3992.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:14	422067/422067	---M--	200	added ('OK')	image/jpeg	etag:%22882667d0baf0bbbc04c353230d062790%22	https://file.hstatic.net/1000001117/article/291121-socical2-1200x628_d445b5f4c2414870b9559d51ed1039b1.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/291121-socical2-1200x628_d445b5f4c2414870b9559d51ed1039b1.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:19	436765/436765	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:29:09%20GMT	https://www.haravan.com/blogs/tin-tuc/chuong-trinh-hoan-tien-30k-qua-vi-moca-grab-khi-mua-sam-tai-15-sop-xi	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/chuong-trinh-hoan-tien-30k-qua-vi-moca-grab-khi-mua-sam-tai-15-sop-xi.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:32	437247/437247	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:29:12%20GMT	https://www.haravan.com/blogs/tin-tuc/update-chinh-thuc-tich-hop-vi-moca-grab-tren-haravan	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/update-chinh-thuc-tich-hop-vi-moca-grab-tren-haravan.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:33	104539/104539	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:29:10%20GMT	http://file.hstatic.net/1000001117/article/160721-grab5_4a5bcfe91eba4ff19b8c0c2ecf3f2463_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/160721-grab5_4a5bcfe91eba4ff19b8c0c2ecf3f2463_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:39	126314/126314	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:29:15%20GMT	http://file.hstatic.net/1000001117/article/010721-grab1-1200x628_36e1a766b4ff45ba8ff3ec55810a439a_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/010721-grab1-1200x628_36e1a766b4ff45ba8ff3ec55810a439a_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:45	27418/27418	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Nov%202025%2007:29:35%20GMT	http://file.hstatic.net/1000001117/article/050321-sn1__1__f422c0aa767e4a968f9f2c46f12de9de_large.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/050321-sn1__1__f422c0aa767e4a968f9f2c46f12de9de_large.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:45	286365/286365	---M--	200	added ('OK')	image/png	etag:%228d158c2f00102b222e3d7c92a265f522%22	https://file.hstatic.net/1000001117/article/160721-grab5_4a5bcfe91eba4ff19b8c0c2ecf3f2463.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/160721-grab5_4a5bcfe91eba4ff19b8c0c2ecf3f2463.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:46	444925/444925	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:29:29%20GMT	https://www.haravan.com/blogs/tin-tuc/bung-no-uu-dai-mung-sinh-nhat-haravan-7-tuoi	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/bung-no-uu-dai-mung-sinh-nhat-haravan-7-tuoi.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:46	353295/353295	---M--	200	added ('OK')	image/png	etag:%2289870466a076520905deb947333a4749%22	https://file.hstatic.net/1000001117/article/010721-grab1-1200x628_36e1a766b4ff45ba8ff3ec55810a439a.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/010721-grab1-1200x628_36e1a766b4ff45ba8ff3ec55810a439a.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:46	130439/130439	---M--	200	added ('OK')	image/jpeg	etag:%229fa25f8760628b5007d161b17afae3d6%22	https://file.hstatic.net/1000001117/article/050321-sn1__1__f422c0aa767e4a968f9f2c46f12de9de.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/050321-sn1__1__f422c0aa767e4a968f9f2c46f12de9de.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:31:56	437200/437200	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:29:41%20GMT	https://www.haravan.com/blogs/tin-tuc/haravan-vinh-du-duoc-google-cloud-chon-lam-case-study-cho-giai-phap-co	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/haravan-vinh-du-duoc-google-cloud-chon-lam-case-study-cho-giai-phap-co.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:02	23644/23644	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Nov%202025%2007:29:52%20GMT	http://file.hstatic.net/1000001117/article/haravan-jtexpress_9995a7194f2b47229db73755ff53adb3_large.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/haravan-jtexpress_9995a7194f2b47229db73755ff53adb3_large.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:02	103242/103242	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:29:42%20GMT	http://file.hstatic.net/1000001117/article/haravan_google_casestudy_f03dd419da584d18a39282a37ab69c5a_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/haravan_google_casestudy_f03dd419da584d18a39282a37ab69c5a_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:03	434729/434729	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:29:44%20GMT	https://www.haravan.com/blogs/tin-tuc/j-t-express-bat-tay-haravan-tich-hop-nhieu-tien-ich-cong-nghe-cho-ng	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/j-t-express-bat-tay-haravan-tich-hop-nhieu-tien-ich-cong-nghe-cho-ng.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:03	167566/167566	---M--	200	added ('OK')	image/png	etag:%221ed5c235bc6036c8eade50d163effeec%22	https://file.hstatic.net/1000001117/article/haravan_google_casestudy_f03dd419da584d18a39282a37ab69c5a.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/haravan_google_casestudy_f03dd419da584d18a39282a37ab69c5a.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:03	76766/76766	---M--	200	added ('OK')	image/jpeg	etag:%2223e68be20e9b80a74cf929cea299a019%22	https://file.hstatic.net/1000001117/article/haravan-jtexpress_9995a7194f2b47229db73755ff53adb3.jpg	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/haravan-jtexpress_9995a7194f2b47229db73755ff53adb3.jpg	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:16	434868/434868	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:29:58%20GMT	https://www.haravan.com/blogs/tin-tuc/chon-dhl-tren-haravan-nhan-uu-dai-van-chuyen-dong-gia-tu-16-000d-ta	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/chon-dhl-tren-haravan-nhan-uu-dai-van-chuyen-dong-gia-tu-16-000d-ta.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:16	93356/93356	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:29:59%20GMT	http://file.hstatic.net/1000001117/article/1200x628-2_79e8a4483e9f4767b5a6dbe1b2adeb2f_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/1200x628-2_79e8a4483e9f4767b5a6dbe1b2adeb2f_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:23	434747/434747	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:30:00%20GMT	https://www.haravan.com/blogs/tin-tuc/chon-ahamove-tren-haravan-giao-noi-thanh-sieu-toc-chi-tu-8-000d	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/chon-ahamove-tren-haravan-giao-noi-thanh-sieu-toc-chi-tu-8-000d.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:28	100853/100853	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:30:12%20GMT	http://file.hstatic.net/1000001117/article/1200x628__9__d633f1b0296147a3961acfba1cb5c50b_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/1200x628__9__d633f1b0296147a3961acfba1cb5c50b_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:39	70812/70812	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Nov%202025%2007:30:23%20GMT	http://file.hstatic.net/1000001117/article/retail-university-1200x720__1__d3a9a273c62348c588358ee8f869ef56_large.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/retail-university-1200x720__1__d3a9a273c62348c588358ee8f869ef56_large.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:39	291022/291022	---M--	200	added ('OK')	image/png	etag:%22a991e93e52cd18c61a8657314a19bc01%22	https://file.hstatic.net/1000001117/article/1200x628-2_79e8a4483e9f4767b5a6dbe1b2adeb2f.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/1200x628-2_79e8a4483e9f4767b5a6dbe1b2adeb2f.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:40	434020/434020	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:30:18%20GMT	https://www.haravan.com/blogs/tin-tuc/retail-university-chuoi-dao-tao-chuyen-nghiep-cho-nha-kinh-doanh	D:/freelance/phuong-nam-media/haravan/www.haravan.com/blogs/tin-tuc/retail-university-chuoi-dao-tao-chuyen-nghiep-cho-nha-kinh-doanh.html	(from https://www.haravan.com/blogs/tin-tuc?page=3)
14:32:40	398968/398968	---M--	200	added ('OK')	image/png	etag:%2280f8830ae798543fdcac1cc0debd8fc1%22	https://file.hstatic.net/1000001117/article/1200x628__9__d633f1b0296147a3961acfba1cb5c50b.png	D:/freelance/phuong-nam-media/haravan/file.hstatic.net/1000001117/article/1200x628__9__d633f1b0296147a3961acfba1cb5c50b.png	(from https://www.haravan.com/blogs/tin-tuc?page=3)
